unit_id,doc_number,title,year,state,page_count,org_type,figure,unit_text,unit_length,topic,subtopic
944-05-17-358,944,Annual Accountability Report,2017,California,227,9,0,"University of California President’s Postdoctoral Fellowship Program (PPFP) – The PPFP program was established to encourage outstanding women and minority Ph.D. recipients to pursue academic careers at UC. The program offers postdoctoral research fellowships, professional development and faculty mentoring to outstanding scholars in all fields whose research, teaching and service will contribute to diversity and equal opportunity at UC. More information about the PPFP program is presented in Chapter 7.",3,,
944-05-17-359,944,Annual Accountability Report,2017,California,227,9,0,"Looking ahead: The University continues to develop programs and benefits designed to enhance the graduate student experience. UC’s overall excellence rests on the strength and scope of its graduate programs. Unlike undergraduate enrollment planning, which is based on California’s Master Plan, graduate enrollment planning is based on factors including the assessment of state and national needs, faculty expertise, program quality (which includes international competitiveness) and available financial support. Over the last 50 years, as the University accomodated California’s burgeoning number of high school graduates, undergraduate enrollment growth has far outpaced graduate enrollment growth. As a result, the proportion of graduate students to undergraduates on the general campuses has decreased from about 30 percent in the 1960s to less than 20 percent today. Given the critical contributions of graduate students to the University’s teaching and research mission and their role as innovation drivers, this change is notable and it places UC well below its peer institutions.",6,,
944-05-17-360,944,Annual Accountability Report,2017,California,227,9,0,For more information: UCOP Graduate Studies: www.ucop.edu/graduate- studies,1,,
944-05-17-361,944,Annual Accountability Report,2017,California,227,9,0,Time to doctorate at UC: www.universityofcalifornia.edu/infocenter/time-to- doctorate,1,,
944-05-17-362,944,Annual Accountability Report,2017,California,227,9,0,Doctoral completion rates: www.universityofcalifornia.edu/infocenter/doctoral-rates,1,,
944-05-17-363,944,Annual Accountability Report,2017,California,227,9,0,Graduate student well-being report: www.ucop.edu/institutional-research-academic- planning/_files/graduate_well_being_survey_report.pdf,1,,
944-05-17-364,944,Annual Accountability Report,2017,California,227,9,0,UC Grad Slam: https://gradslam.universityofcalifornia.edu/,1,,
944-05-17-365,944,Annual Accountability Report,2017,California,227,9,0,UC LEADS: http://ucleads.org/,1,,
944-05-17-366,944,Annual Accountability Report,2017,California,227,9,0,UC-HBCU Initiative: www.ucop.edu/uc-hbcu- initiative/index.html,1,,
944-05-17-367,944,Annual Accountability Report,2017,California,227,9,0,President’s Postdoctoral Fellowship Program: http://ppfp.ucop.edu/info/index.html,1,,
944-05-17-368,944,Annual Accountability Report,2017,California,227,9,0,UCOP Research and Graduate Studies: www.ucop.edu/research-graduate-studies/,1,,
944-05-17-369,944,Annual Accountability Report,2017,California,227,9,0,4.1 GRADUATE ACADEMIC ADMISSIONS,1,,
944-05-17-370,944,Annual Accountability Report,2017,California,227,9,0,"Universitywide graduate academic applications have increased substantially over the last ten years, while admits and new enrollments have remained relatively flat.",1,,
944-05-17-371,944,Annual Accountability Report,2017,California,227,9,1,"4.1.1      Graduate academic applications, admits and new enrollees by degree program and citizenship, Universitywide, Fall 2009 to fall 2016",3,,
944-05-17-372,944,Annual Accountability Report,2017,California,227,9,0,"The demand for UC academic masters and doctoral programs has increased steadily over the past eight years. Applications for admission grew from 75,180 in 2009 to 104,304 in 2016 – a rate of 5 percent per year. Nearly all of this increased demand has come from prospective international students, with international applications growing from 33,409 to 60,645 – a rate of 10% per year. Engineering and computer science programs have significantly higher demand from international students than do other disciplines.",4,,
944-05-17-373,944,Annual Accountability Report,2017,California,227,9,0,"Recent survey data compiled by the Council of Graduate Schools show a similar nationwide trend of growth in applications from international students, with the similar pattern of engineering as the most popular field for international applicants.",1,,
944-05-17-374,944,Annual Accountability Report,2017,California,227,9,0,"Despite more robust demand, new admits and enrollments to UC academic master’s and doctoral programs have remained relatively flat since 2009, admits increasing from 16,332 in 2009 to 21,530 in 2016 and new enrollments increasing from 7,161 to 8,688. Though applications are now predominantly (58 percent) from international students, both admits and new enrollments of domestic students are above those of international students.",2,,
944-05-17-375,944,Annual Accountability Report,2017,California,227,9,0,"Over the past eight years, the number and share of graduate academic admissions have modestly increased for underrepresented groups while growing more significantly for international students.",1,,
944-05-17-376,944,Annual Accountability Report,2017,California,227,9,1,"4.1.2      Graduate academic applications, admits and new enrollees by race/ethnicity and citizenship; Universitywide; Fall 2009 to 2016",7,,
944-05-17-377,944,Annual Accountability Report,2017,California,227,9,0,"The largest increase in the number and share of graduate academic admissions is among international students. Underrepresented ethnicities (African American, American Indian and Hispanic/Latino(a)) showed very small gains.",2,,
944-05-17-378,944,Annual Accountability Report,2017,California,227,9,0,4.2 GRADUATE ACADEMIC AND PROFESSIONAL ENROLLMENT,1,,
944-05-17-379,944,Annual Accountability Report,2017,California,227,9,0,"Graduate enrollment, as a share of UC’s total undergraduate and graduate enrollment, has remained relatively steady over the past 17 years.",1,,
944-05-17-380,944,Annual Accountability Report,2017,California,227,9,1,4.2.1      Graduate enrollment share of total; Universitywide; Fall 1999 to fall 2016,18,,
944-05-17-381,944,Annual Accountability Report,2017,California,227,9,0,"With 20 percent graduate enrollment in 2015, including health science students, UC was lower than the average for non-UC AAU public institutions, at 27 percent, and the average for AAU private institutions, at 54 percent.",1,,
944-05-17-382,944,Annual Accountability Report,2017,California,227,9,0,"In fall 2016, the proportion of academic doctoral students varied across UC’s general campuses, from 6 percent at Merced to 13 percent at Berkeley. At San Francisco, an exclusively graduate health- sciences campus, academic doctoral students made up 26 percent of fall 2016 enrollments. Since 2006, the share of academic doctoral students has declined at most campuses due to more rapid growth in the undergraduate, master’s and professional populations.",3,,
944-05-17-383,944,Annual Accountability Report,2017,California,227,9,0,"As shown in indicator 10.3.1, UC awards 20 percent of California’s graduate academic master’s degrees, 63 percent of its academic doctoral degrees and 23 percent of its graduate professional practice degrees.",1,,
944-05-17-384,944,Annual Accountability Report,2017,California,227,9,1,Percent of students who are academic doctoral (Fall 2006 and Fall 2016),12,,
944-05-17-385,944,Annual Accountability Report,2017,California,227,9,0,Fee amounts have grown considerably for students in professional degree programs.,1,,
944-05-17-386,944,Annual Accountability Report,2017,California,227,9,0,4.2.2      Graduate academic and graduate professional average inflation-adjusted student charges; Universitywide; 2004-05 to 2016-17,1,,
944-05-17-387,944,Annual Accountability Report,2017,California,227,9,1,"General Campus Programs, 04–05 to 16–17",13,,
944-05-17-388,944,Annual Accountability Report,2017,California,227,9,1,"Health Science Programs, 04-05 to 16-17",13,,
944-05-17-389,944,Annual Accountability Report,2017,California,227,9,0,"Many state-supported graduate professional programs assess professional degree supplemental tuition in addition to the base tuition, which allows the professional schools to maintain their excellence, accessibility, inclusiveness and affordability. The Board of Regents approves professional degree supplemental tuition levels. Considerations in setting these rates include the articulated program need and proposed use of the additioanl fees, availability of financial aid, tuition level of peer programs and other factors. The Regents’ policy on professional degree supplemental tuition is available at www.universityofcalifornia.edu/regents/policies/ 3103.html.",4,,
944-05-17-390,944,Annual Accountability Report,2017,California,227,9,0,"After several years of rapid growth, average total charges for most professional degree programs stabilized through 2015-16. Changes began to rise again in 2016-17 for several programs.",2,,
944-05-17-391,944,Annual Accountability Report,2017,California,227,9,0,"UC net stipends remain below competitive offers, but the gap decreased between 2010 and 2013.",1,,
944-05-17-392,944,Annual Accountability Report,2017,California,227,9,0,4.2.3      Average net stipend offered to graduate academic doctoral students admitted to UC compared with their first choice non UC schools; Universitywide,1,,
944-05-17-393,944,Annual Accountability Report,2017,California,227,9,1,"By residency (2007, 2010 and 2013)",3,,
944-05-17-394,944,Annual Accountability Report,2017,California,227,9,1,"By broad discipline (2007, 2010 and 2013)",3,,
944-05-17-395,944,Annual Accountability Report,2017,California,227,9,0,"Doctoral students are crucial to a university’s research enterprise and instructional programs. To attract the most highly qualified applicants, universities offer an aid package that includes the cost of tuition and stipends. Net stipend is the amount of aid that students have for living expenses after tuition and fees are paid. It is calculated by subtracting total tuition and fees from a student’s support package (which includes gift aid and teaching or research assistantships). It does not include loans that the student may be offered. The “stipend gap” varies by discipline as shown in the chart above. Results from the 2017 administration of the Graduate Student Support Survey will be available in Fall 2017.",7,,
944-05-17-396,944,Annual Accountability Report,2017,California,227,9,0,"More than half of UC doctoral students graduate without debt. Doctoral students in the physical and life sciences have seen smaller increases in debt over the past 15 years, and graduate with less average loan debt than those in the social sciences and arts and humanities.",2,,
944-05-17-397,944,Annual Accountability Report,2017,California,227,9,1,"4.2.4      Academic doctoral students’ graduate debt at graduation, by discipline, domestic students; Universitywide; Graduating classes of 2000-01 to 2015-16",16,,
944-05-17-398,944,Annual Accountability Report,2017,California,227,9,0,"Depending on the field of study, between 57 percent (social sciences) and 85 percent (life sciences) of UC doctoral students take on no additional debt during graduate school.",1,,
944-05-17-399,944,Annual Accountability Report,2017,California,227,9,0,Several factors account for the difference in debt burden between doctoral students in the physical and life sciences and those in other disciplines. Physical and life science students are more likely to be supported by research grants. Their programs take less time on average to complete than do programs in the social sciences or arts and humanities.,3,,
944-05-17-400,944,Annual Accountability Report,2017,California,227,9,0,Graduates with the highest debt levels come from professional schools that charge higher supplemental tuition.,1,,
944-05-17-401,944,Annual Accountability Report,2017,California,227,9,1,"4.2.5      Graduate professional degree student debt at graduation, by discipline, domestic students; Universitywide; Graduating classes of 2000-01 to 2015-16",16,,
944-05-17-402,944,Annual Accountability Report,2017,California,227,9,0,"On average, about 39 percent of the aid awarded to graduate professional degree students comes in the form of loans rather than fellowships or grants. By comparison, loans constitute only 4 percent of the aid awarded to graduate academic students. Graduate funding models require greater reliance on loans for professional degree students as their programs are of shorter duration and many fields potentially offer higher incomes after graduation.",3,,
944-05-17-403,944,Annual Accountability Report,2017,California,227,9,0,"Most graduate professional degree students finance part of their education by borrowing. The increases since 2000–01 in average inflation-adjusted debt levels of graduating professional degree students vary considerably. Increases in graduate debt result from a combination of factors, including steady growth in tuition, cost of living increases and greater student reliance on federal student loan programs.",3,,
944-05-17-404,944,Annual Accountability Report,2017,California,227,9,0,4.3 GRADUATE ACADEMIC STUDENT OUTCOMES,1,,
944-05-17-405,944,Annual Accountability Report,2017,California,227,9,0,"Like other major research universities, UC awards a high proportion of graduate academic degrees in science, technology, engineering and mathematics (STEM) fields.",1,,
944-05-17-406,944,Annual Accountability Report,2017,California,227,9,1,"4.3.1      Graduate academic degrees awarded by discipline; UC and AAU private and public comparison institutions; Number of degrees grouped in 3-year intervals: 2003-04 to 2005-06, 2006-07 to 2008-09, 2009-10 to 2011-12 and 2012-13 to 2014-15",4,,
944-05-17-407,944,Annual Accountability Report,2017,California,227,9,0,"UC graduates have had major impacts on the nation and the world — creating much of California’s biotechnology and computer industries, developing research breakthroughs that have led to major medical advances, shaping ideas about our world and culture, creating the economic and social infrastructure of our communities, and assuming political leadership in California and the nation.",1,,
944-05-17-408,944,Annual Accountability Report,2017,California,227,9,0,"UC’s graduate STEM programs reflect the predominant industries in California’s economy. In addition to leading all California institutions in the production of engineering and computer science degrees, UC far outpaces them in the production of degrees in the biological sciences — key to driving the growth of California’s biotechnology sector.",2,,
944-05-17-409,944,Annual Accountability Report,2017,California,227,9,0,More than 20 UC Ph.D. recipients have been awarded Nobel Prizes.,1,,
944-05-17-410,944,Annual Accountability Report,2017,California,227,9,0,"Over the past 12 years, the number of graduate academic degrees awarded at UC grew by 29 percent, compared to 49 percent at the group of AAU private institutions and 25 percent for the group of non-UC AAU public institutions.",1,,
944-05-17-411,944,Annual Accountability Report,2017,California,227,9,0,UC’s doctoral completion rate increased in every field over the two most recent cohorts studied.,1,,
944-05-17-412,944,Annual Accountability Report,2017,California,227,9,1,"4.3.2      Doctoral completion rates after ten years, by broad field; Univeristywide; Fall 1988–90, 1992–94, 1996–98, 2000–02, and 2004–06 entry cohorts",5,,
944-05-17-413,944,Annual Accountability Report,2017,California,227,9,0,"The universitywide ten-year doctoral completion rate across all fields for the fall 2004–06 entering cohorts was 71 percent. This is an increase from the 67 percent completion rate reported for the 2000– 02 cohort. Among broad disciplines, life sciences and health sciences continue to have the highest completion rates. Social sciences, humanities and arts showed the lowest rates, owing to the longer normative time in those fields and different financial support models, although all three experienced an increase compared to previous cohorts.",4,,
944-05-17-414,944,Annual Accountability Report,2017,California,227,9,0,"The overall improvement in ten-year completion rates may be attributed to at least two factors. First, student demographics have shifted to include a larger percentage of international students, who, as a group, have a higher ten-year completion rate than the overall cohort’s rate (a variety of factors influence this difference, including different tuition rates for international students). Second, the proportion of students pursuing doctoral degrees in life sciences, physical sciences and mathematics, and engineering and computer science fields increased 7 percentage points between the 2000–02 and the 2004–06 cohorts; students in these fields have a higher completion rate than do students in other fields.",3,,
944-05-17-415,944,Annual Accountability Report,2017,California,227,9,0,"The Doctoral Completion Rates dashboard, last updated in 2017, is available at: https://www.universityofcalifornia.edu/infocenter/doctor al-rates",1,,
944-05-17-416,944,Annual Accountability Report,2017,California,227,9,0,Doctoral completion rates have improved on all UC campuses.,1,,
944-05-17-417,944,Annual Accountability Report,2017,California,227,9,1,"4.3.3      Doctoral completion rates after ten years, by campus; UC campuses;  Fall 1988–90, 1992–94, 1996–98, 2000–02 and 2004–06 entry cohorts",5,,
944-05-17-418,944,Annual Accountability Report,2017,California,227,9,0,"The proportion of students in STEM (science, technology, engineering and mathematics) disciplines on a campus may play a role in its  doctoral completion rates. The time spent in these degree programs is shorter than in arts and humanities and STEM programs generally have much more robust funding packages than arts and humanities; therefore, the ten-year completion rates of students in STEM fields tend to be higher than most other fields.",2,,
944-05-17-419,944,Annual Accountability Report,2017,California,227,9,0,"In general, the UC campuses with larger proportions of STEM students also tend to have higher overall completion rates. Davis, San Diego and San Francisco have the highest percentages of students in STEM fields and have shown some of the highest completion rates over the last four cohorts.  Similarly, a larger percentage of students at Riverside, Santa Barbara and Santa Cruz were enrolled in programs outside of STEM fields, and ten-year completion rates at those campuses are lower.",3,,
944-05-17-420,944,Annual Accountability Report,2017,California,227,9,0,"The Doctoral Completion Rates dashboard, last updated in 2017, is available at: https://www.universityofcalifornia.edu/infocenter/doctor al-rates",1,,
944-05-17-421,944,Annual Accountability Report,2017,California,227,9,0,UC median ten-year time-to-doctorate compares well with AAU institutions.,1,,
944-05-17-422,944,Annual Accountability Report,2017,California,227,9,1,"4.3.4      Median ten-year time-to-doctorate, by discipline; Universitywide, AAU public and AAU private comparison institutions; 2013-15 exit cohort",3,,
944-05-17-423,944,Annual Accountability Report,2017,California,227,9,0,"The elapsed time-to doctorate (ETD) at UC is roughly the same as at other academic research universities. There was no change in ETD for UC and the comparison institution groups in the 2007–09 and 2010–12 cohorts in the Survey of Earned Doctorates. UC’s individual campuses compare favorably to the Association of American Universities (AAU) members and the traditional public and private comparison institutions. For the 2010–12 cohorts, most UC campuses had the same ETD measure as the broad comparison institution groups.",4,,
944-05-17-424,944,Annual Accountability Report,2017,California,227,9,0,"The Time to Doctorate dashboard, last updated in 2017, is available at: https://www.universityofcalifornia.edu/infocenter/time- to-doctorate",1,,
944-05-17-425,944,Annual Accountability Report,2017,California,227,9,0,"More than half of UC’s academic doctoral degree recipients plan to stay in California, a greater share than those who attended high school or college in California.",1,,
944-05-17-426,944,Annual Accountability Report,2017,California,227,9,1,4.3.5      Origin and planned destination of UC academic doctoral degree recipients; Universittwide; 2010-11 to 2015-16,6,,
944-05-17-427,944,Annual Accountability Report,2017,California,227,9,0,"The most recent data for UC’s doctoral degree recipients, based on those graduating between 2010–11 and 2015–16, show that over half plan to stay in California. Sixty-three percent of domestic doctoral degree recipients intend to stay, though only 41 percent of this cohort received their bachelor’s degrees in California, and only 39 percent attended high school in California. This proportion is higher in science, technology, engineering and mathematics (STEM) fields, indicating that UC graduates are contributing to California’s robust economy in these areas.",3,,
944-05-17-428,944,Annual Accountability Report,2017,California,227,9,0,"Though a negligible share of UC’s international (not a U.S. citizen nor permanent resident) doctoral recipients attended high school or college in California, half intend to stay after graduation.",1,,
944-05-17-429,944,Annual Accountability Report,2017,California,227,9,0,"The Survey of Earned Doctorates (SED) is conducted of all individuals receiving a research doctoral degree. It is sponsored by the National Science Foundation, National Institutes of Health, U.S. Department of Education, U.S. Department of Agriculture, National Endowment for the Humanities and NASA.",2,,
944-05-17-430,944,Annual Accountability Report,2017,California,227,9,0,Half of UC academic doctoral and master’s graduates who stay in California work in higher education.,1,,
944-05-17-431,944,Annual Accountability Report,2017,California,227,9,1,"4.3.6      Industry of employment of UC graduate academic students in CA, by year after graduation; Universitywide; 2000 to 2013 graduating cohorts",5,,
944-05-17-432,944,Annual Accountability Report,2017,California,227,9,0,"The job market for doctoral and master’s degree recipients is nationwide, and those who leave California are not tracked in this data source.",1,,
944-05-17-433,944,Annual Accountability Report,2017,California,227,9,0,"More than 28,000 graduates of UC academic doctoral and master’s degree programs in fields other than engineering/computer science have entered the California workforce since 2000. Over half of them (52 percent) have gone on to work in the state’s higher education workforce, which includes all of the two-year and four-year colleges, both public and private. This highlights the critical role of UC’s graduate academic programs in producing the cadre of faculty who teach California’s future college-educated workforce and conduct research that advances the state and national economies.",3,,
944-05-17-434,944,Annual Accountability Report,2017,California,227,9,0,"The contributions of UC academic doctoral and master’s graduates to the state workforce go beyond higher education. About 12 percent of the employed graduates of UC physical sciences and life sciences programs work in the state’s manufacturing sector, while another 25 percent work in the engineering industry. This shows that the skills gained in UC academic doctoral and master’s programs are both applicable and relevant to key high-tech industries.",3,,
944-05-17-435,944,Annual Accountability Report,2017,California,227,9,0,"UC graduate academic programs in engineering and computer science supply workers to the state’s high- skilled and high-tech industries. Since 2000, over 16,800 graduates of these programs have entered the California workforce, with 33 percent working in the manufacturing sector and 31 percent working in engineering services. Another 21 percent go on to work in the state’s fast-growing internet and computer services industry. About 15 percent of engineering and computer science graduates go on to teaching and research positions in the state’s college and university systems.",4,,
944-05-17-436,944,Annual Accountability Report,2017,California,227,9,0,4.4 GRADUATE PROFESSIONAL STUDENT OUTCOMES,1,,
944-05-17-437,944,Annual Accountability Report,2017,California,227,9,0,"Like other major research universities, UC awards a high proportion of professional degrees in business.",1,,
944-05-17-438,944,Annual Accountability Report,2017,California,227,9,1,"4.4.1      Graduate professional degrees awarded by discipline; UC and AAU private nad public comparison institutions; Number of degrees grouped in 3-year intervals: 2003–04 to 2005–06, 2006–07 to 2008–09, 2009–10 to 2011-12, and 2012-13 to 2014-15",4,,
944-05-17-439,944,Annual Accountability Report,2017,California,227,9,0,"The proportion of professional degrees awarded by UC is comparable to AAU private and public institutions, with the greatest proportion of degrees awarded in business. The number and size of graduate professional degree programs varies by campus, with UCLA awarding the greatest number of professional degrees.",2,,
944-05-17-440,944,Annual Accountability Report,2017,California,227,9,0," Over the past decade and a half, UC has opened new professional schools in several areas, including the Rady School of Management at UC San Diego in 2003, the School of Law at UC Irvine in 2006 and the School of Medicine at UC Riverside in 2013.",1,,
944-05-17-441,944,Annual Accountability Report,2017,California,227,9,0,UC professional programs prepare graduates for careers related to their field of study.,1,,
944-05-17-442,944,Annual Accountability Report,2017,California,227,9,1,"4.4.2      Industry of employment of UC graduate professional students in California, by year after graduation; Universitywide; 2000 to 2013 graduating cohorts",3,,
944-05-17-443,944,Annual Accountability Report,2017,California,227,9,0,"Graduates of UC Master of Business Administration (MBA) programs contribute significantly to the state’s high-skilled and high-tech industries. The 17,000 UC MBA graduates who have entered the California workforce since 2000 have worked in a wide array of industries, including manufacturing (25 percent), finance and insurance (20 percent), retail and wholesale trade (19 percent), and internet and computer systems (19 percent).",2,,
944-05-17-444,944,Annual Accountability Report,2017,California,227,9,0,"Over 10,800 graduates of UC health science professional practice programs (e.g., M.D., D.D.S., Pharm.D.) have gone on to work in California since 2000. The majority of these graduates (62 percent) go on to work in the state’s health care and social assistance sector. This highlights UC’s role, per the Master Plan, as the state’s sole public provider of many health science professional practice degrees and validates UC’s success in fulfilling that role. UC health science graduates also play key roles in other areas of public service in the state, including 35 percent who go on to work in the state’s higher education system and 12 percent who work in state government.",4,,
944-05-17-445,944,Annual Accountability Report,2017,California,227,9,0,"UC law school graduates go on to work in two main areas — legal services and government. Of the 8,600 UC law school graduates who have worked in California since 2000, about 79 percent eventually find positions in the legal services industry. Another 14 percent go on to work in the public sector as government prosecutors and public defenders, and in other public agency roles. A large percentage of law school graduates start off in legal services initially after receiving their degree (76 percent), but by ten years after graduation this percentage has fallen to about 48 percent. The percent of UC law school graduates in government rises from 7 percent to 15 percent over the same period.",5,,
944-05-17-446,944,Annual Accountability Report,2017,California,227,9,0,CHAPTER FIVE: FACULTY AND OTHER ACADEMIC EMPLOYEES,1,,
944-05-17-447,944,Annual Accountability Report,2017,California,227,9,0,"The quality and stature of the University of California are due to its distinguished faculty. President Napolitano has said, “We teach for California … [and] we research for the world.” UC faculty serve as a rich source of innovation, discovery and mentorship;  they provide top-quality education to students, groundbreaking research and service to California communities. No other public institution can claim  as distinguished a faculty: UC faculty have won 62 Nobel Prizes and 67 National Medals of Science. As of 2016, UC academics included over 580 members of the National Academy of Sciences and over 500 members of the American Academy of Arts and Sciences.",5,,
944-05-17-448,944,Annual Accountability Report,2017,California,227,9,0,"Describing the academic workforce: Faculty are dedicated to teaching, research and creative work, to clinical service and to public service functions in a vast array of disciplines, including the health sciences. The outline of the composition of the UC faculty in this chapter only hints at the full scope of faculty specialties and expertise.",2,,
944-05-17-449,944,Annual Accountability Report,2017,California,227,9,0,"The faculty renewal pipeline: Over the last few years, new hires have increased as UC recovered from the severe budget cuts of prior years. Faculty diversity has increased and departure rates have declined.",2,,
944-05-17-450,944,Annual Accountability Report,2017,California,227,9,0,"Competitiveness of faculty salaries — Faculty salaries at UC still trail those at comparison institutions by about 10 percent. UC compares its faculty salaries to the average of salaries at the “Comparison 8,” a group of four public and four private institutions. UC salaries have lagged behind this benchmark for the last 14 years. According to the 2014 update of UC’s Total Remuneration Study for General Campus Ladder-Rank Faculty, UC’s 6 percent above-market positioning for retirement is offset by 7 percent below-market positioning for health and welfare benefits. When combined with UC’s below-market cash compensation, this leads to total remuneration 10 percent below market.",5,,
944-05-17-451,944,Annual Accountability Report,2017,California,227,9,0,"Diversity — The University of California is committed to diversifying its faculty. The Office of the President is working with campuses by tracking recruitment data to identify opportunities to diversify the faculty; by sharing best practices in mentoring and professional development; and by enhancing work- life balance programs. The proportion of women and underrepresented racial/ethnic groups (URMs) in the faculty continues to grow at a modest pace. When diversity figures are displayed in the context of eight peer research institutions that make up UC’s standard comparator group, UC compares favorably. According to 2014 data, UC is ranked second place, at 32 percent, for the percentage of female faculty. UC also places second for the percentage of URM faculty and female URM faculty. However, there is still work to be done. Data comparing U.S. doctoral degree recipients and UC’s new faculty hires show that in many disciplines, the share of faculty from underrepresented groups among new UC assistant professors remains below the share in the national pool of available candidates.",7,,
944-05-17-452,944,Annual Accountability Report,2017,California,227,9,0,"Diversity initiatives: A wide variety of programs to strengthen faculty diversity are in place. Notable programs include the President’s Postdoctoral Fellowship Program Special Presidential Initiative, grant-funded research, a faculty exit survey and ADVANCE programs.",2,,
944-05-17-453,944,Annual Accountability Report,2017,California,227,9,0,"President’s Postdoctoral Fellowship Program Special Presidential Initiative — Established in 1984, the President’s Postdoctoral Fellowship Program (PPFP) recruits top scholars with commitments to underserved and minority communities to pursue faculty careers at UC. To enhance the work of PPFP, the president has added one-time funds to the program, with $2.4M targeted to support startup costs for fellows hired into STEM faculty positions, including the health sciences. The president also added $2.1M in support for the hiring incentive offered to departments that hire fellows. She also committed $475K to training seminars for chairs and deans in which they studied best practices in creating welcoming department climates. The National Institutes of Health (NIH) is using PPFP as a model for postdoctoral recruiting, and PPFP was featured at a recent panel presentation during the National Postdoctoral Association convention.",5,,
944-05-17-454,944,Annual Accountability Report,2017,California,227,9,0,"Grant-funded research — In 2015, UC was awarded a National Science Foundation (NSF) grant to study the faculty hiring process over a three-year period. The study will identify the steps in UC’s hiring  process susceptible to bias and characteristics of the process that amplify or mitigate disparities, and will identify targets for policies to promote equity, inclusion, and diversity among faculty. UC was also awarded a five-year grant to establish the Center for Research, Excellence and Diversity in Team Science (CREDITS), a research and training program aimed at enhancing the capacity, effectiveness and excellence of team science efforts at both UC and CSU. CREDITS will research gender and racial/ethnic diversity in team science, particularly barriers to diverse participation, how diversity shapes the formation of science teams and how diversity and team science are implicated in promotion and tenure. A third program, the Mentoring Advisory Group in California (MAGIC), affiliated with the National Research Mentoring Network (NRMN) (https://nrmnet.net), will develop a “train the trainer” event on mentoring a diverse population in the biomedical fields at all levels: undergraduate, graduate, postdoc and faculty. The event will be modelled after the UC ADVANCE PAID Roundtables.",6,,
944-05-17-455,944,Annual Accountability Report,2017,California,227,9,0,"Faculty Exit Survey — In an effort to better understand and improve the experience of faculty members at UC, the University of California has partnered with Harvard's Collaborative on Academic Careers in Higher Education (COACHE) on a research project to survey faculty who leave UC for employment at other universities.",1,,
944-05-17-456,944,Annual Accountability Report,2017,California,227,9,0,"ADVANCE Programs across UC — The National Science Foundation sponsors ADVANCE Programs to develop “Systematic approaches to increase the representation and advancement of women in academic science and engineering careers, thereby contributing to the development of a more diverse science and engineering workforce.” There have been ADVANCE programs at the UC Office of the President, UC Berkeley, UC Davis, UC Irvine, UC Merced, UC Riverside, UC San Diego, UC Santa Barbara and Hastings College of the Law.",2,,
944-05-17-457,944,Annual Accountability Report,2017,California,227,9,0,"To incentivize the hiring of STEM faculty who have committed to doing outreach, mentoring or research in engagement with underserved communities, UC Davis established the Center for Multicultural Perspectives on Science (CAMPOS) in 2013. The provost has provided incentive funding comparable to that for the PPFP. CAMPOS Scholars are new ladder-rank faculty who are selected based on their transformative thinking, unique perspectives, interdisciplinary approaches and leadership potential. The program has hired 13 faculty as CAMPOS Scholars, and is actively recruiting three additional Scholars.",4,,
944-05-17-458,944,Annual Accountability Report,2017,California,227,9,0,"Faculty emeriti: Even in retirement, UC faculty remain active in academia and are frequently recognized for their continued contributions. The Council of University of California Emeriti Associations (CUCEA) recently conducted a survey of over 1,600 UC emeriti to inventory their work and achievements. The survey showed that between 2012 to 2015, this group of UC retirees taught more than 2,000 classes, wrote more than 500 books and over 3,000 articles, and were involved in hundreds of campus and community service efforts. In fact, 77 percent of faculty who retired in the last five years reported having research or publication work in the pipeline. This shows that  in early retirement, many faculty still work with graduate students finishing their research, run labs  or have grants with time remaining.",5,,
944-05-17-459,944,Annual Accountability Report,2017,California,227,9,0,For more information: The UC Academic Senate and UCOP’s Academic Personnel and Programs Department: www.universityofcalifornia.edu/senate www.ucop.edu/academic-personnel-programs,1,,
944-05-17-460,944,Annual Accountability Report,2017,California,227,9,0,Dashboard on the diversity of UC’s faculty and academic appointees: http://universityofcalifornia.edu/infocenter/diversity-ucs- faculty-and-academic-appointees,1,,
944-05-17-461,944,Annual Accountability Report,2017,California,227,9,0,Faculty diversity website: http://ucop.edu/faculty-diversity/index.html,1,,
944-05-17-462,944,Annual Accountability Report,2017,California,227,9,0,5.1 ACADEMIC WORKFORCE,1,,
944-05-17-463,944,Annual Accountability Report,2017,California,227,9,0,"More than half of ladder-rank and equivalent faculty are in STEM (science, technology, engineering and mathematics) and health sciences disciplines.",1,,
944-05-17-464,944,Annual Accountability Report,2017,California,227,9,1,"5.1.1      Faculty by discipline, headcount; Universitywide; Fall 2007 and 2016",2,,
944-05-17-465,944,Annual Accountability Report,2017,California,227,9,0,"The proportion of ladder-rank faculty across disciplines has remained similar over the last ten years, with the greatest increase in medicine and health sciences disciplines (17.8% to 19.3%) and the greatest decrease in the arts and humanities (16.6% to 15.2%). In the clinical/in-residence faculty group, medicine and health sciences, which make up the largest proportion by far, increased by 2 percentage points proportionally.",2,,
944-05-17-466,944,Annual Accountability Report,2017,California,227,9,0,"Headcount in clinical/in-residence and lecturer groups has grown by around 2,700 (about a 30 percent increase) since 2007 — a much greater increase than in the headcount of ladder-rank and equivalent faculty (about 1,200 or 12 percent).",1,,
944-05-17-467,944,Annual Accountability Report,2017,California,227,9,0,Ladder-rank and equivalent faculty constituted 76 percent of UC general campus faculty FTE in fall 2016 and only 21 percent in the health sciences.,1,,
